id,name,price,location_lat,location_long,score_upvotes,score_views,creator_id,creator_is_premium,tags,start,end
400,nam nulla integer pede justo,,30.488948,-96.26258,535,4815,d8a970d1-819e-41a6-bf78-417fa426d2d8,FALSE,Business-focused|maximized|Open-architected|grid-enabled,2021-10-18T15:27:22Z,
401,turpis elementum ligula vehicula consequat morbi,,34.689032,-99.519823,1631,6524,8907cc28-9c56-48c7-945a-33c0ac839798,FALSE,conglomeration|encompassing|functionalities|Reactive|Sharable,2021-03-04T14:59:54,2021-10-10T07:21:35
402,eu orci mauris lacinia sapien quis,19.51,32.536178,-99.763263,2001,22011,8d1c6731-7df4-4b8a-893c-7cb15aaa8c74,TRUE,Down-sized|Future-proofed|Profit-focused|Operative,2021-12-09T08:16:19,2021-12-23T04:53:58
403,tellus in sagittis dui vel,3.22,34.613103,-97.240689,2541,10164,aff55fb0-8b65-4480-a199-012785c7b88c,FALSE,heuristic|challenge|policy|Profit-focused,2021-04-09T11:59:14,2021-07-27T13:21:53
404,habitasse platea,,33.022558,-98.355703,1287,15444,df4dcd72-8e4e-4fe0-b98c-8e7c299827a4,FALSE,Cloned,2021-01-11T10:21:06,2021-10-16T20:09:00
405,proin risus praesent lectus,,34.432258,-102.89399,1832,9160,760c1adc-c86d-4048-b06a-6ed92ea1de65,FALSE,radical|incremental|Horizontal|framework,2021-01-18T04:57:22,2021-02-03T11:14:32
406,integer ac,47.04,34.473778,-102.639371,463,4630,77dd94fc-42d9-43bd-bb4d-f96855dbaa7d,FALSE,stable|Compatible|Fundamental,2021-02-19T07:25:15,2021-09-15T07:00:49
407,proin at turpis a pede posuere nonummy,,30.539547,-104.060658,2462,27082,6fa87ac1-df92-4314-9e7c-e0072a99dacf,TRUE,radical,2021-06-28T08:10:54,2021-10-01T02:22:11
408,eu est,20.15,33.884264,-97.718081,2157,25884,542f34c7-9301-4042-b1ba-b1632aef9dd7,TRUE,Synchronised|disintermediate|Synergistic,2021-03-05T10:44:49,2021-11-21T03:32:44
409,auctor sed tristique in,,29.257929,-97.309168,1374,4122,1c9019d5-3229-4c0d-87b5-d3a37f0f4851,FALSE,coherent|composite|De-engineered|Open-source,2021-09-01T04:30:48,2021-11-11T11:14:33
410,ligula suspendisse ornare consequat lectus in,3.06,31.270771,-104.369684,1774,7096,b6b367b5-0ff6-40aa-82dc-3d34b7ce8669,FALSE,archive|hybrid|projection|bandwidth-monitored|frame,2021-03-14T00:16:25Z,
411,purus phasellus in,,34.278345,-95.778326,1562,18744,4b40b1e4-c3fe-4807-9fed-fb335e11a874,TRUE,software|Synchronised,2021-03-06T19:09:00,2021-09-22T04:44:04
412,nulla pede ullamcorper augue,49.66,34.789629,-96.088255,1106,7742,08b0c7c7-fdda-4c64-8e94-e29a1a47f8a6,TRUE,upward-trending|6th generation|approach|zero administration|leading edge,2021-04-08T21:41:09,2021-04-29T13:28:40
413,consectetuer adipiscing elit proin risus praesent,,29.711153,-101.101122,2038,24456,48d1ab1c-e856-4a2e-8633-97c37e0b0cf8,FALSE,installation|zero defect|Mandatory|secondary|Seamless,2021-04-30T06:50:17,2021-06-07T07:21:07
414,duis aliquam convallis nunc,,31.149324,-97.530527,589,7068,e851528b-6e9a-4537-8eaa-48cfbecd721f,FALSE,Mandatory|composite|infrastructure,2021-03-20T18:41:18,2021-05-25T15:26:19
415,sit amet sem,43.21,34.282243,-101.210596,2364,21276,c09e7e0f-7467-4bae-9104-6babd709029b,TRUE,,2021-01-28T02:30:36,2021-09-28T08:52:54
416,massa tempor convallis nulla neque libero convallis eget,13.18,34.770047,-97.244765,114,456,f9be6e2a-0394-40be-936a-a6977f7f48ee,TRUE,superstructure|leading edge|Profound|bottom-line,2021-06-03T05:33:33,2021-07-18T11:06:36
417,eu magna vulputate luctus cum sociis natoque penatibus,51.02,29.782311,-99.013781,643,3858,81edbe39-713a-43ba-a379-a62a799b55e7,FALSE,software|radical|project|portal|Configurable,2021-01-24T06:03:18,2021-11-06T02:25:06
418,nulla ut,,31.319995,-98.20045,1258,13838,8966070b-d18a-45b2-b78d-014628e70944,FALSE,concept|pricing structure|User-centric|encryption,2021-01-08T01:40:32Z,
419,natoque penatibus et magnis dis,26.51,34.856372,-95.051337,151,604,3da03362-be6a-4e53-84eb-0150734ec989,TRUE,instruction set|contingency|database,2021-08-01T23:22:47,2021-12-09T08:57:45
420,ut nulla sed accumsan,71.02,32.736622,-100.465274,1233,3699,478b28cf-8ebb-41bd-91b1-969cc9fb52fc,TRUE,,2021-03-30T18:48:52,2021-10-21T16:08:00
421,in quis justo maecenas,53.12,29.135464,-103.519895,2675,26750,bbbff50a-620d-4315-8e17-14647a2c01f5,FALSE,database|actuating,2021-06-01T17:32:17,2021-09-14T12:14:16
422,ut odio cras mi pede,,33.900503,-103.167759,232,1624,4c5fc9db-e203-4e8b-b834-0d04a218ed12,TRUE,Sharable|global|methodical|Mandatory|demand-driven,2021-03-28T08:48:20,2021-04-29T00:32:06
423,felis donec semper sapien a libero nam dui,,31.136677,-97.51786,2032,10160,40e397ab-b610-42d2-a326-23f6667a2129,TRUE,Sharable|Phased|leverage|Total|Innovative,2021-05-03T07:26:37,2021-12-11T17:42:09
424,sit amet sapien dignissim vestibulum vestibulum ante ipsum,,29.220371,-103.89366,748,8228,ed9ff74a-1f30-45e9-a726-efed36989e13,FALSE,standardization|Focused,2021-06-13T15:32:16,2021-07-09T13:25:17
425,eu interdum eu tincidunt in leo,,34.489679,-94.810211,2649,21192,21599b5e-add1-4a66-891c-3cbbcd26c138,TRUE,,2021-03-28T08:10:27,2021-09-16T08:31:01
426,nisl duis bibendum felis sed,20.81,29.993826,-99.582985,647,3235,02b3787e-64ca-4377-90d9-248d5bd277c4,TRUE,3rd generation|Secured|Horizontal|collaboration|zero administration,2021-06-13T11:24:15,2021-12-13T06:54:39
427,nunc rhoncus dui vel sem sed,,31.491848,-96.463862,2306,11530,dd7edc67-4c1a-49bc-acc3-22be3eb97f3e,FALSE,instruction set|static|Automated|database,2021-07-09T20:02:43,2021-10-10T01:44:26
428,duis mattis egestas metus,52.43,30.775111,-98.320331,2539,27929,958d0bfb-852e-48c2-82fb-8f866423757e,TRUE,Focused|Function-based|interface|interface|Monitored,2021-10-18T22:19:51,2021-11-25T02:41:53
429,sed accumsan felis ut,17.61,32.52294,-103.548189,1889,13223,95fe579d-2ae8-4b53-9ac8-65a0cc3f9a1f,FALSE,directional|multi-state|Enterprise-wide,2021-06-12T22:33:20,2021-11-23T19:42:02
430,risus dapibus augue,53.98,31.504454,-99.377644,1251,5004,d56fc806-cf56-4f1e-98e3-bffaea47b327,FALSE,user-facing|Synchronised,2021-08-26T04:56:00,2021-11-01T16:46:21
431,nibh quisque,42.08,34.346757,-97.224922,260,1820,dba7f44a-f297-4278-b0fe-e283b670e868,TRUE,high-level|demand-driven|ability|frame|real-time,2021-04-18T23:39:57,2021-10-01T10:24:11
432,tellus in sagittis dui vel nisl,78.73,34.805821,-102.909198,2212,22120,d2f5573a-a3b1-4c3b-b9cc-c45b19b39e2f,TRUE,hub|De-engineered|executive|array|Universal,2021-10-27T07:32:48,2021-11-10T12:43:25
433,elementum nullam varius,53.81,32.492612,-104.277798,1840,5520,0e75023c-9512-49ae-aeeb-bf3684a5a1ec,FALSE,Multi-layered|holistic,2021-05-29T03:28:10,2021-06-16T10:04:17
434,ut tellus nulla ut erat id mauris vulputate,10.36,32.992015,-97.244416,2486,24860,3dd76c95-6026-47af-ba77-52b5511ef156,TRUE,algorithm|artificial intelligence|User-centric|alliance,2021-01-02T04:23:24,2021-07-05T12:21:55
435,curae duis faucibus,,31.914198,-103.343287,2519,30228,cecb1150-9251-48da-95fe-e22fb724f272,TRUE,open system|explicit,2021-02-03T09:27:23,2021-09-22T07:03:14
436,nulla pede ullamcorper,5.13,32.375466,-95.888961,1373,12357,0f81ee30-296c-4a67-b803-2dee9af77130,FALSE,uniform|empowering|customer loyalty|forecast,2021-05-18T12:04:02,2021-08-28T11:50:14
437,phasellus id sapien in,34.5,29.414793,-102.582314,2008,8032,8315cc57-318b-4f99-84e8-fc7a94be009a,TRUE,process improvement|responsive|uniform|Advanced|task-force,2021-03-21T15:17:58,2021-06-22T19:14:51
438,aliquam sit amet diam in magna,95.53,31.76304,-98.580918,1604,11228,e19bf26e-c55c-406e-b6cd-0b033e01aa30,TRUE,function|knowledge user|contingency|background|process improvement,2021-03-16T07:35:04,2021-10-11T21:52:10
439,risus praesent lectus vestibulum quam sapien varius,27.75,29.887282,-104.606679,2138,25656,02516587-1803-4220-9535-ae373d66d514,FALSE,optimal|national|solution-oriented|Business-focused|framework,2021-08-18T19:59:09,2021-11-10T16:35:18
440,justo aliquam quis turpis eget elit sodales scelerisque,71.3,33.993323,-103.207911,2551,25510,c5ceaa11-8ed4-4f4f-8a46-38dea8ff8ee0,FALSE,Reverse-engineered|Inverse,2021-07-25T04:39:44,2021-09-02T02:44:21
441,lorem vitae mattis nibh,,31.690568,-98.832693,1307,11763,9066987c-1e77-4fd6-a202-799ff0d6727e,TRUE,responsive|executive,2021-05-07T21:25:21,2021-12-25T20:28:43
442,porta volutpat erat quisque,19.44,33.264058,-96.277615,1770,10620,8f86054d-f306-40c4-a53d-d2a461025927,TRUE,Innovative|flexibility|neutral,2021-01-22T19:26:36,2021-12-14T19:57:37
443,vitae quam suspendisse potenti nullam,,29.14225,-101.40893,697,6273,f83daee2-4d89-48db-9363-45b0780779b9,FALSE,tangible|algorithm|Cloned|time-frame|Cross-group,2021-03-22T15:58:20,2021-11-26T15:52:30
444,odio elementum eu interdum eu tincidunt in,5.67,34.428999,-99.856943,728,5096,d0d24f37-796a-4d95-9071-e6ae828b4c7b,FALSE,fresh-thinking|Diverse|paradigm|Ameliorated,2021-06-15T23:53:06,2021-10-05T00:53:09
445,sed interdum venenatis turpis,3.16,29.038496,-101.204848,171,1026,311d06b9-b1ad-47fd-b255-686f61128b55,FALSE,,2021-08-14T16:27:04,2021-10-05T15:41:09
446,lobortis vel dapibus at diam,,30.938998,-100.868619,2199,6597,a4d36663-5b2c-4bf1-ab1c-5c6bddd0cf2d,FALSE,moratorium|architecture|Progressive,2021-09-01T23:21:14,2021-09-04T10:01:36
447,sit amet eros suspendisse accumsan tortor quis,33.27,33.894109,-96.295351,2661,10644,4fda4775-4bd7-4ef2-afc3-e5507df9747c,FALSE,collaboration|Enterprise-wide|Synergized|global|leverage,2021-01-10T14:30:41,2021-07-27T16:58:36
448,nulla suspendisse potenti cras in,45.21,30.676395,-100.419623,57,285,5d84be98-5389-4c38-9611-139a17f2222b,TRUE,Distributed|Public-key|stable|Ergonomic|Future-proofed,2021-04-20T11:55:06,2021-09-16T20:02:12
449,ac consequat metus sapien,64.06,31.270912,-102.790779,865,8650,1c358e30-0ade-42f4-9c6b-8d5a143f9d29,TRUE,User-centric|stable|synergy|paradigm,2021-06-09T22:48:29,2021-07-02T23:41:11
450,tempus vivamus in felis,,30.185338,-100.522366,464,1392,cb696031-bcaa-4130-a524-5d317e4c9793,TRUE,methodology|migration|needs-based|Multi-lateral|zero administration,2021-07-10T01:10:21,2021-09-12T10:41:11
451,luctus et ultrices posuere cubilia curae duis faucibus,78.98,33.015546,-102.289403,1349,5396,b04bccc9-4e0d-4304-82fc-8fe2cceea0c4,FALSE,encompassing|Enterprise-wide|Assimilated,2021-07-01T19:02:05,2021-07-08T12:36:45
452,id consequat in consequat ut nulla sed,,31.601474,-101.892509,348,3828,5223f41a-0cd9-48af-9265-c4103fa07e0c,TRUE,high-level|global|Cross-group,2021-08-02T21:58:43Z,
453,id nulla ultrices aliquet maecenas leo,83.62,30.413758,-101.205394,491,1473,137f58bd-d353-4c34-8937-b740baf2424f,TRUE,,2021-03-20T19:53:24,2021-08-24T06:04:43
454,pulvinar sed nisl nunc rhoncus dui vel sem,,29.346706,-103.791954,1007,3021,883a6ee5-7e0a-45cf-96c2-924e6dd0e352,FALSE,implementation|multi-tasking|mobile|Team-oriented|Object-based,2021-06-10T09:23:58,2021-07-27T15:52:06
455,aliquam erat volutpat in congue etiam justo etiam,79.46,30.834499,-102.880875,1667,16670,02e639c0-6f27-48ee-9489-1b5bbb399916,FALSE,modular|hardware|solution-oriented|Pre-emptive|portal,2021-09-02T00:38:11,2021-09-11T20:06:43
456,vel sem sed sagittis,,32.84876,-95.925852,1948,23376,087e9388-ea02-447e-9662-45fcb2a098d9,TRUE,,2021-05-08T10:40:58,2021-10-15T04:58:56
457,ultricies eu nibh quisque,83.07,34.628444,-103.736331,2698,10792,525e8595-bca9-4ebd-b816-4d4c01dada6c,FALSE,5th generation|projection|bandwidth-monitored|open system|regional,2021-06-26T16:00:34,2021-09-09T00:26:14
458,lacinia eget tincidunt,,34.274847,-94.044049,2069,20690,4ef0a099-aa0e-4d21-8f2d-1a52e4b75c1b,TRUE,Function-based|Reduced|parallelism|interactive|Self-enabling,2021-08-16T22:39:19,2021-12-04T01:48:26
459,in tempor turpis,23.15,29.543543,-96.958359,1627,11389,f9b576f0-0ab2-46a6-966d-57929da395d9,FALSE,approach|object-oriented|Business-focused,2021-06-09T05:34:55,2021-10-16T01:32:55
460,eget vulputate ut ultrices vel augue vestibulum ante,52.27,33.214332,-96.437659,868,5208,cff1b7ae-7a16-43d8-a5c1-4efdf5ce7e5a,TRUE,next generation|database,2021-02-07T00:36:32,2021-09-20T13:05:21
461,id turpis,,32.913598,-101.330184,557,5570,113029be-e3ec-4cef-ac7c-afdf584d80d4,TRUE,explicit|Diverse|application,2021-08-02T22:00:49,2021-11-30T02:49:50
462,auctor gravida sem praesent id massa,45.62,32.922497,-96.203751,764,3820,e47b2f22-2e5c-49eb-9a53-61c3d99847c0,TRUE,artificial intelligence|Visionary|Enhanced|bandwidth-monitored|Diverse,2021-04-05T21:49:20Z,
463,commodo placerat praesent blandit,34.12,31.491508,-102.082738,2413,12065,90593c3a-8aa1-4aa4-9b71-d35a2c0b0b78,TRUE,Switchable|Progressive,2021-06-12T09:53:14,2021-11-03T16:44:40
464,primis in faucibus orci,42.3,30.405035,-94.948031,677,4739,490951e8-789e-4e00-9325-288e091f895f,TRUE,groupware|Business-focused|optimizing|Advanced,2021-02-01T03:33:52Z,
465,porta volutpat erat quisque erat eros,89.02,34.042777,-101.456513,224,1568,409c0551-5834-4b9c-be6a-87b0c9c0a723,TRUE,Self-enabling|alliance|system engine,2021-04-06T09:33:04,2021-05-19T00:38:32
466,viverra diam vitae quam suspendisse,,30.03252,-99.085446,2218,17744,be85a67b-5332-470c-86f7-f88df54e075a,FALSE,,2021-06-21T23:04:15,2021-11-23T06:36:05
467,augue vel accumsan tellus nisi,,29.316826,-103.368323,1543,10801,7fed1cd9-c471-459e-9ed5-741714e83efe,FALSE,Reduced|national|global|composite,2021-05-29T19:57:04,2021-09-07T22:57:33
468,libero convallis eget eleifend luctus ultricies eu nibh,,33.98507,-100.159309,634,5072,02c42f46-8f7f-4329-937a-b1493977677d,FALSE,toolset|benchmark|multi-tasking|Reverse-engineered,2021-01-27T17:47:08,2021-02-09T03:01:13
469,eu sapien cursus,,34.31644,-101.350264,1133,9064,7a639baf-e644-4625-8886-2e1692762192,TRUE,optimal|6th generation,2021-02-03T02:27:40Z,
470,at nulla suspendisse potenti cras,31.61,29.059642,-100.778388,1848,16632,8ca98053-1ca4-4d8c-ac3b-dd3b6174863d,FALSE,6th generation|fault-tolerant|solution|User-centric,2021-09-29T16:27:30,2021-11-06T06:27:48
471,eget tincidunt,,31.958985,-97.625419,156,1248,49a6a84c-bba9-4feb-a5ef-61c6b07153c4,FALSE,disintermediate|User-centric|open architecture|fault-tolerant|Graphical User Interface,2021-05-13T23:57:21,2021-09-17T21:24:12
472,maecenas tristique est et tempus semper est quam,48.88,30.306089,-100.295417,930,11160,108b8470-0270-4713-9e36-50798a3ef175,TRUE,Fundamental|Object-based|utilisation,2021-04-24T23:17:58,2021-08-01T19:52:17
473,luctus cum sociis natoque penatibus,77.63,31.747702,-99.294609,2584,18088,5f7d9252-a300-45f5-91c6-d496334631c3,FALSE,asynchronous|User-centric|optimal|neural-net|regional,2021-02-13T17:28:41,2021-07-21T16:50:44
474,primis in faucibus orci luctus et,,32.694565,-98.539036,516,2064,90fd83e5-0c7a-4398-a470-1019551984d7,FALSE,high-level|Self-enabling|database|matrices|systematic,2021-01-29T21:31:17,2021-09-02T02:47:01
475,at nulla suspendisse potenti,37.78,31.669306,-101.479593,1326,11934,d0fe65cd-0ecb-47a8-b88d-3adaa82df5db,FALSE,Multi-lateral|open architecture|artificial intelligence|service-desk|leverage,2021-03-26T00:40:37,2021-09-06T04:33:08
476,pede morbi porttitor lorem id ligula,,33.799403,-101.447361,1621,8105,0e1757fc-bb3b-4f17-8410-9cd11383452e,FALSE,,2021-03-11T16:52:41Z,
477,habitasse platea dictumst etiam,62.29,34.608131,-94.838965,127,1524,9be92b95-1695-4806-bc93-c8248ca8d22f,FALSE,needs-based|hybrid|paradigm|didactic,2021-01-19T14:20:44,2021-07-09T03:22:02
478,eu interdum eu tincidunt in leo,92.46,32.888251,-96.727375,2533,7599,e7f96e53-1def-44ea-8c68-64bbea20ef10,FALSE,radical|encryption|attitude-oriented|productivity,2021-03-27T11:22:49,2021-04-05T14:39:23
479,ac nulla sed vel enim sit,58.53,30.785805,-102.685139,1920,23040,9ae08847-b04e-48c6-bdc8-dd4220d3fca8,FALSE,Team-oriented,2021-06-20T22:24:50,2021-10-13T05:03:05
480,nulla tellus in sagittis dui vel,33.68,29.519361,-99.074803,2270,20430,8067933a-9b11-4022-903e-885ef05d7a9f,FALSE,multimedia|responsive,2021-12-08T13:40:06Z,
481,sapien iaculis congue vivamus metus arcu adipiscing,27.46,33.66315,-94.510447,1612,9672,5b057132-76ba-4a6a-89c1-e45360ed51a2,FALSE,Automated|Fully-configurable,2021-04-25T22:58:54,2021-05-19T13:21:57
482,aliquet at feugiat non pretium,8.36,32.243617,-94.784181,1671,18381,52a76e2a-adef-4604-b753-27fb7dc66c39,TRUE,database|Function-based,2021-04-06T05:29:09,2021-09-27T00:17:25
483,pede ac diam,98.43,30.094379,-96.379448,1499,16489,9121d191-4742-4af7-afc4-3309b5b3d499,TRUE,regional|data-warehouse|Future-proofed,2021-01-05T15:07:28,2021-03-20T07:36:41
484,maecenas ut massa quis augue luctus tincidunt,93.56,34.261497,-99.601294,1481,7405,b47fcced-fd12-415a-b748-75626a351489,FALSE,implementation|customer loyalty|5th generation|dedicated|logistical,2021-03-31T01:35:31,2021-10-10T11:28:38
485,maecenas rhoncus aliquam lacus morbi quis,,33.555985,-103.348019,1677,5031,cd803d28-9c48-454e-ac92-464839c4a9cf,FALSE,customer loyalty|User-centric|User-centric,2021-06-12T18:59:04,2021-08-25T22:36:37
486,phasellus in felis donec semper sapien,79.23,33.70518,-101.743791,1715,5145,519ef343-ac97-43c5-be15-b0f916ef5742,FALSE,workforce|productivity,2021-02-24T14:49:38,2021-11-27T16:33:42
487,duis faucibus accumsan odio curabitur,,29.011929,-103.689299,1119,4476,b3daf088-b228-4a29-bfbb-3e934335a822,TRUE,zero administration|attitude|Ameliorated,2021-04-03T10:32:00,2021-11-28T04:37:03
488,pretium iaculis,49.02,29.975383,-96.068558,1144,13728,3a0be347-37d5-4ed5-95c4-9be60c25df33,TRUE,Re-contextualized|core|Balanced|Horizontal|standardization,2021-03-09T05:48:38,2021-06-02T10:47:47
489,morbi sem mauris laoreet ut,23.23,31.916049,-103.586281,1237,7422,0c63062c-0a29-47f5-98bb-dc1060e29067,TRUE,Optimized,2021-10-22T13:26:52,2021-12-24T12:15:46
490,augue vel,75.27,29.493462,-103.940261,857,6856,cd5c3eef-3b27-47ee-99e1-f67bb5776980,TRUE,Vision-oriented,2021-08-30T09:05:42,2021-10-19T12:59:36
491,sed vel enim sit amet nunc viverra dapibus,81.72,31.360846,-95.196603,983,11796,9b4082d2-8502-40e0-9b7d-5063e5840a16,TRUE,upward-trending|Extended|intangible|intranet,2021-08-29T11:00:17,2021-11-20T20:52:09
492,non ligula pellentesque ultrices phasellus id sapien in,,29.988733,-95.647169,38,304,4165b825-7cc6-4635-844d-d0de0e5fade9,TRUE,focus group|Multi-channelled|database,2021-02-23T20:40:10,2021-07-11T02:38:34
493,habitasse platea dictumst aliquam augue quam sollicitudin,86.11,33.609447,-98.828013,668,7348,7a5ff560-6197-4df7-9d42-59c971805fca,TRUE,User-centric|Graphical User Interface|monitoring,2021-04-28T13:57:31,2021-08-20T20:45:54
494,condimentum id luctus nec,9.46,34.376073,-102.443104,1899,7596,b835f7d7-22b7-49f1-8335-9681354d250c,TRUE,leverage|coherent|Enhanced|website|encompassing,2021-03-05T00:31:45,2021-05-24T04:13:59
495,nunc vestibulum ante ipsum,42.23,34.39833,-95.666924,966,8694,c002286d-b5df-4a06-9104-a2a9069da9f5,FALSE,5th generation|Reverse-engineered|Mandatory|background,2021-09-06T06:36:48,2021-09-26T08:07:35
496,sit amet lobortis sapien sapien,,34.581375,-103.847148,2691,29601,8c75f844-e4b4-4c0b-8705-b4d96803f8d2,TRUE,coherent|interface|frame|static,2021-03-06T08:47:31,2021-07-27T03:24:48
497,lectus aliquam sit amet,47.94,32.667879,-103.179678,2701,16206,35e2fb3c-454e-479a-9d0c-0d0a78cc6060,TRUE,,2021-05-28T03:00:38,2021-07-19T15:33:56
498,quam suspendisse potenti nullam porttitor lacus at turpis,71.11,30.442183,-94.857218,1078,5390,d35cce59-86e8-448e-8ab8-e887a72d08f2,FALSE,Fully-configurable|Quality-focused,2021-02-28T08:28:50,2021-11-28T23:07:57
499,blandit mi in porttitor pede justo,,34.689429,-95.103745,538,4842,d2aa120f-c86b-4182-8127-ea1d5fbf33d0,TRUE,Advanced|Upgradable,2021-02-04T14:00:23,2021-10-28T04:19:02
500,in ante vestibulum ante ipsum primis in faucibus,71.82,33.095178,-95.046199,1464,5856,dbd3500b-867c-4cc4-aadc-07af154ffb69,FALSE,Reduced|Centralized|Graphical User Interface|Up-sized,2021-03-08T16:54:46,2021-09-21T08:56:27
501,lectus pellentesque at nulla suspendisse potenti cras,36.3,31.81035,-96.850609,1911,21021,1c0bf812-1935-4098-abb8-1256f1801260,FALSE,matrices|algorithm|Polarised|function,2021-08-07T10:38:35,2021-12-02T23:12:49
502,bibendum felis sed interdum venenatis,,29.756416,-96.389597,1520,4560,0fc330a8-6b0e-466c-9c3c-94d0c656434d,TRUE,motivating,2021-06-05T16:19:58,2021-08-21T07:26:49
503,duis aliquam convallis nunc,89.84,32.271061,-96.059605,1053,12636,ad68e5fc-1849-4152-ac0c-acc9498a7a5f,TRUE,Cross-group|orchestration|Profit-focused|Focused,2021-06-20T19:49:10,2021-06-21T19:57:43
504,lectus aliquam sit amet diam in magna,3.89,30.127229,-100.525007,853,9383,2c3edda1-e9c2-414e-976f-159f6da50b54,FALSE,non-volatile|transitional|directional|multi-state,2021-06-15T13:37:03,2021-08-30T03:55:57
505,vel augue vestibulum rutrum rutrum,52.08,30.125836,-94.724704,253,2783,c01019db-35fd-45bb-af27-810d5ae9154a,FALSE,,2021-03-08T00:06:16,2021-04-03T03:26:36
506,lectus pellentesque eget nunc donec quis orci,,33.97165,-98.744645,578,2890,dd6ac316-89ab-4a4f-bb3a-d9f75891870c,TRUE,Optional|hierarchy|logistical|firmware|client-server,2021-01-21T12:22:18,2021-02-23T13:40:14
507,iaculis justo in,,32.042786,-104.400256,1301,14311,f940496a-902d-4642-8474-21ff1116fc26,TRUE,Seamless,2021-09-06T14:38:07Z,
508,ut nunc vestibulum ante ipsum,,33.850732,-95.815722,2632,23688,155616ea-5f04-408d-bbfa-de36262e841c,FALSE,motivating|Customizable|Configurable|support,2021-04-18T09:11:25,2021-07-02T20:11:52
509,nibh quisque id justo sit amet sapien dignissim,,33.763306,-103.545338,54,432,ed960d2c-086c-4171-9963-31492df5689f,TRUE,stable|User-centric|internet solution|orchestration|website,2021-06-25T10:40:06,2021-07-16T16:21:23
